step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy,classification/accuracy,classification/precision,classification/recall,classification/auroc,classification/auprc,classification/f1.0
2778,2621320,11112,0.009407611299233438,1.0,1.0,,,,,,,,,
2779,2622092,11116,0.008850824312156837,1.0,1.0,,,,,,,,,
2780,2623344,11120,0.008536719706847338,1.0,1.0,,,,,,,,,
2781,2623796,11124,0.024263161510186492,1.0,1.0,,,,,,,,,
2782,2624664,11128,0.010736155757099538,1.0,1.0,,,,,,,,,
2783,2625724,11132,0.010891030302319436,1.0,1.0,,,,,,,,,
2784,2626752,11136,0.01324105180086967,1.0,1.0,,,,,,,,,
2785,2628004,11140,0.007434596902289828,1.0,1.0,0.009184424397817319,1.0,1.0,,,,,,
2786,2628936,11144,0.012697758932167055,1.0,1.0,,,,,,,,,
2787,2629932,11148,0.01294781680470072,1.0,1.0,,,,,,,,,
2788,2631152,11152,0.013428973935378485,1.0,1.0,,,,,,,,,
2789,2632404,11156,0.008490378681707864,1.0,1.0,,,,,,,,,
2790,2633656,11160,0.006538798595200692,1.0,1.0,,,,,,,,,
2791,2634876,11164,0.008311966450735505,1.0,1.0,,,,,,,,,
2792,2635296,11168,0.016961467043224557,1.0,1.0,,,,,,,,,
2793,2636516,11172,0.011516990809280791,1.0,1.0,0.02104015501382534,0.75,0.75,,,,,,
2794,2637320,11176,0.012660787438774058,1.0,1.0,,,,,,,,,
2795,2638188,11180,0.012700217273224375,1.0,1.0,,,,,,,,,
2796,2639152,11184,0.010144949610157482,1.0,1.0,,,,,,,,,
2797,2639508,11188,0.02095731229656937,1.0,1.0,,,,,,,,,
2798,2640888,11192,0.017062836399189606,1.0,1.0,,,,,,,,,
2799,2641756,11196,0.015932672619677027,1.0,1.0,,,,,,,,,
2800,2643040,11200,0.008459290987416608,1.0,1.0,,,,,,,,,
2801,2644132,11204,0.012874735278648037,1.0,1.0,0.01172540003337878,0.75,0.75,,,,,,
2802,2644456,11208,0.021916689786286497,1.0,1.0,,,,,,,,,
2803,2645452,11212,0.010742842216793762,1.0,1.0,,,,,,,,,
2804,2645840,11216,0.020236873472535045,0.75,0.75,,,,,,,,,
2805,2646260,11220,0.0198127077144888,1.0,1.0,,,,,,,,,
2806,2646616,11224,0.024732604070288745,1.0,1.0,,,,,,,,,
2807,2647740,11228,0.012915563430824867,1.0,1.0,,,,,,,,,
2808,2648992,11232,0.007232803675510899,1.0,1.0,,,,,,,,,
2809,2650404,11236,0.010230216484474605,1.0,1.0,0.02611185795799461,1.0,1.0,,,,,,
2810,2651368,11240,0.015075279955859439,1.0,1.0,,,,,,,,,
2811,2652492,11244,0.015201423684805006,1.0,1.0,,,,,,,,,
2812,2652976,11248,0.018046409691603003,1.0,1.0,,,,,,,,,
2813,2654228,11252,0.010241315181134124,0.75,0.75,,,,,,,,,
2814,2655256,11256,0.012455518340136883,1.0,1.0,,,,,,,,,
2815,2656476,11260,0.012041440947676639,1.0,1.0,,,,,,,,,
2816,2657696,11264,0.00825112104304648,1.0,1.0,,,,,,,,,
2817,2658948,11268,0.010533971532997692,1.0,1.0,0.011742561307387298,1.0,1.0,,,,,,
2818,2660200,11272,0.009715052201411093,1.0,1.0,,,,,,,,,
2819,2661068,11276,0.016226182011175122,1.0,1.0,,,,,,,,,
2820,2662704,11280,0.00946433991002568,1.0,1.0,,,,,,,,,
2821,2663636,11284,0.013418722978059468,1.0,1.0,,,,,,,,,
2822,2664024,11288,0.017296586534807073,1.0,1.0,,,,,,,,,
2823,2664380,11292,0.018061988424086416,1.0,1.0,,,,,,,,,
2824,2665600,11296,0.009944531257607012,1.0,1.0,,,,,,,,,
2825,2666052,11300,0.019356396875047855,1.0,1.0,0.011160720228919526,1.0,1.0,,,,,,
2826,2666888,11304,0.012619686236450673,1.0,1.0,,,,,,,,,
2827,2668140,11308,0.011541198499898032,1.0,1.0,,,,,,,,,
2828,2668784,11312,0.013674531793278277,1.0,1.0,,,,,,,,,
2829,2669524,11316,0.008929750058155448,1.0,1.0,,,,,,,,,
2830,2670744,11320,0.010503561034759539,1.0,1.0,,,,,,,,,
2831,2671900,11324,0.012290793976627835,1.0,1.0,,,,,,,,,
2832,2673120,11328,0.009444949408667575,1.0,1.0,,,,,,,,,
2833,2673988,11332,0.010973467481575861,1.0,1.0,0.017658049350464645,1.0,1.0,,,,,,
2834,2674408,11336,0.01961243209498303,1.0,1.0,,,,,,,,,
2835,2675500,11340,0.015155325924480061,1.0,1.0,,,,,,,,,
2836,2675920,11344,0.019174172175200264,1.0,1.0,,,,,,,,,
2837,2677140,11348,0.006397018368142241,1.0,1.0,,,,,,,,,
2838,2678360,11352,0.009629101501987147,1.0,1.0,,,,,,,,,
2839,2678748,11356,0.01805344982102824,1.0,1.0,,,,,,,,,
2840,2679840,11360,0.0116001659345677,1.0,1.0,,,,,,,,,
2841,2680836,11364,0.013029611012284184,1.0,1.0,0.01986773996326585,0.75,0.75,,,,,,
2842,2681192,11368,0.027934917687103964,0.75,0.75,,,,,,,,,
2843,2682380,11372,0.010630955984313612,1.0,1.0,,,,,,,,,
2844,2682896,11376,0.01677624858598641,1.0,1.0,,,,,,,,,
2845,2683252,11380,0.02086662545300514,1.0,1.0,,,,,,,,,
2846,2684280,11384,0.011456608838915444,1.0,1.0,,,,,,,,,
2847,2685340,11388,0.008149981949685354,1.0,1.0,,,,,,,,,
2848,2686336,11392,0.007884142448266806,1.0,1.0,,,,,,,,,
2849,2686980,11396,0.01322134985316994,1.0,1.0,0.019987157370548726,1.0,1.0,,,,,,
2850,2688232,11400,0.01124302494443094,1.0,1.0,,,,,,,,,
2851,2689388,11404,0.010764510268865308,1.0,1.0,,,,,,,,,
2852,2690480,11408,0.008311733594042239,1.0,1.0,,,,,,,,,
2853,2691540,11412,0.010889198048502514,1.0,1.0,,,,,,,,,
2854,2692792,11416,0.006961112431167087,1.0,1.0,,,,,,,,,
2855,2693628,11420,0.009336178116031114,1.0,1.0,,,,,,,,,
2856,2693856,11424,0.03085102917760196,1.0,1.0,,,,,,,,,
2857,2694212,11428,0.018831073383500797,1.0,1.0,0.01583360680730986,1.0,1.0,,,,,,
2858,2694600,11432,0.018327906698676937,1.0,1.0,,,,,,,,,
2859,2695820,11436,0.007065250599609596,1.0,1.0,,,,,,,,,
2860,2696688,11440,0.016277795566084025,1.0,1.0,,,,,,,,,
2861,2697492,11444,0.013772212217757809,1.0,1.0,,,,,,,,,
2862,2698488,11448,0.016450143803483756,1.0,1.0,,,,,,,,,
2863,2698940,11452,0.018203460430882175,1.0,1.0,,,,,,,,,
2864,2700224,11456,0.007501250615722675,1.0,1.0,,,,,,,,,
2865,2700484,11460,0.018700948952566493,1.0,1.0,0.01604796254702172,0.75,0.75,,,,,,
2866,2700904,11464,0.021095462287967562,1.0,1.0,,,,,,,,,
2867,2702124,11468,0.010672946062475252,0.75,0.75,,,,,,,,,
2868,2703376,11472,0.012383657327216331,1.0,1.0,,,,,,,,,
2869,2704436,11476,0.01576965167019752,1.0,1.0,,,,,,,,,
2870,2705624,11480,0.010771995048541143,1.0,1.0,,,,,,,,,
2871,2706684,11484,0.010339334666385083,1.0,1.0,,,,,,,,,
2872,2707040,11488,0.030345289078109093,0.75,0.75,,,,,,,,,
2873,2708100,11492,0.014898006093569139,1.0,1.0,0.011351240644958599,1.0,1.0,,,,,,
2874,2708520,11496,0.02108406600490307,1.0,1.0,,,,,,,,,
2875,2708780,11500,0.02346840209458719,1.0,1.0,,,,,,,,,
2876,2709840,11504,0.012464375180475903,1.0,1.0,,,,,,,,,
2877,2710196,11508,0.020326342173882288,1.0,1.0,,,,,,,,,
2878,2710680,11512,0.020803127691157285,1.0,1.0,,,,,,,,,
2879,2711676,11516,0.015079028102917062,1.0,1.0,,,,,,,,,
2880,2712896,11520,0.008574710874739733,1.0,1.0,,,,,,,,,
2881,2714148,11524,0.00784819790850584,1.0,1.0,0.017888002994165503,1.0,1.0,,,,,,
2882,2714376,11528,0.025411355164969954,1.0,1.0,,,,,,,,,
2883,2714828,11532,0.021702826305530443,1.0,1.0,,,,,,,,,
2884,2715664,11536,0.014914631826819513,1.0,1.0,,,,,,,,,
2885,2716852,11540,0.01497886275140144,1.0,1.0,,,,,,,,,
2886,2717688,11544,0.012135232980781615,1.0,1.0,,,,,,,,,
2887,2718620,11548,0.01711299315715392,1.0,1.0,,,,,,,,,
2888,2719040,11552,0.02112279106105278,1.0,1.0,,,,,,,,,
2889,2720548,11556,0.011230364372817098,1.0,1.0,0.010784788896445463,0.75,0.75,,,,,,
2890,2721480,11560,0.015199219214801924,1.0,1.0,,,,,,,,,
2891,2721932,11564,0.02168339147888982,1.0,1.0,,,,,,,,,
2892,2722256,11568,0.02399659004753136,1.0,1.0,,,,,,,,,
2893,2723476,11572,0.010357005565741763,1.0,1.0,,,,,,,,,
2894,2724632,11576,0.01645314363807753,1.0,1.0,,,,,,,,,
2895,2726300,11580,0.011573609266498404,1.0,1.0,,,,,,,,,
2896,2727264,11584,0.014067086154749974,1.0,1.0,,,,,,,,,
2897,2728484,11588,0.010781461973552862,1.0,1.0,0.01919116854038066,0.75,0.75,,,,,,
2898,2729704,11592,0.007129227188508908,1.0,1.0,,,,,,,,,
2899,2730956,11596,0.008387981801494922,1.0,1.0,,,,,,,,,
2900,2731344,11600,0.020276628251312753,1.0,1.0,,,,,,,,,
2901,2732500,11604,0.011757242500398316,1.0,1.0,,,,,,,,,
2902,2732920,11608,0.018039234856133554,1.0,1.0,,,,,,,,,
2903,2734012,11612,0.010353906649415242,1.0,1.0,,,,,,,,,
2904,2735296,11616,0.011412972499337117,1.0,1.0,,,,,,,,,
2905,2736164,11620,0.013759757546834797,1.0,1.0,0.021661044298695437,1.0,1.0,,,,,,
2906,2736456,11624,0.022941425777395733,1.0,1.0,,,,,,,,,
2907,2737420,11628,0.013489075313546758,1.0,1.0,,,,,,,,,
2908,2738608,11632,0.01563547455265549,1.0,1.0,,,,,,,,,
2909,2739508,11636,0.01787673343231051,1.0,1.0,,,,,,,,,
2910,2740760,11640,0.010578003986002456,1.0,1.0,,,,,,,,,
2911,2742108,11644,0.016890030937032948,1.0,1.0,,,,,,,,,
2912,2743040,11648,0.011926191563908563,1.0,1.0,,,,,,,,,
2913,2744004,11652,0.01479429248634646,1.0,1.0,0.013967871824853262,1.0,1.0,,,,,,
2914,2745160,11656,0.013714331759624797,0.75,0.75,,,,,,,,,
2915,2746028,11660,0.012358043580921496,1.0,1.0,,,,,,,,,
2916,2747056,11664,0.011267972499970542,1.0,1.0,,,,,,,,,
2917,2748084,11668,0.01028057955225915,1.0,1.0,,,,,,,,,
2918,2748888,11672,0.010513604823635298,1.0,1.0,,,,,,,,,
2919,2749628,11676,0.013564951339200599,1.0,1.0,,,,,,,,,
2920,2750848,11680,0.011764036131920438,1.0,1.0,,,,,,,,,
2921,2751748,11684,0.013176254499467382,1.0,1.0,0.009251899026865067,1.0,1.0,,,,,,
2922,2752840,11688,0.00939611590961724,1.0,1.0,,,,,,,,,
2923,2753772,11692,0.010247312140240335,1.0,1.0,,,,,,,,,
2924,2754704,11696,0.012621197320840709,1.0,1.0,,,,,,,,,
2925,2755956,11700,0.008626197329197841,1.0,1.0,,,,,,,,,
2926,2757112,11704,0.010777852349515595,1.0,1.0,,,,,,,,,
2927,2757532,11708,0.024654195749913364,0.75,0.75,,,,,,,,,
2928,2758080,11712,0.018502904872571918,1.0,1.0,,,,,,,,,
2929,2759268,11716,0.0086243626110133,1.0,1.0,0.02006604428345401,1.0,1.0,,,,,,
2930,2760520,11720,0.00882242492179784,1.0,1.0,,,,,,,,,
2931,2760876,11724,0.02027278051979114,1.0,1.0,,,,,,,,,
2932,2761872,11728,0.009230877832050937,1.0,1.0,,,,,,,,,
2933,2763092,11732,0.013781260577757824,1.0,1.0,,,,,,,,,
2934,2764056,11736,0.012592436312699191,1.0,1.0,,,,,,,,,
2935,2765468,11740,0.012996005835664577,1.0,1.0,,,,,,,,,
2936,2766400,11744,0.008467379134331559,1.0,1.0,,,,,,,,,
2937,2767460,11748,0.01136981628966895,1.0,1.0,0.03975175644948132,0.75,0.75,,,,,,
2938,2767720,11752,0.02270678166569809,1.0,1.0,,,,,,,,,
2939,2768300,11756,0.015961958697209046,1.0,1.0,,,,,,,,,
2940,2769552,11760,0.0073577631582816,1.0,1.0,,,,,,,,,
2941,2770772,11764,0.010507761998705912,1.0,1.0,,,,,,,,,
2942,2771800,11768,0.012247724480126936,1.0,1.0,,,,,,,,,
2943,2772988,11772,0.010517640866390789,1.0,1.0,,,,,,,,,
2944,2773312,11776,0.02106534988869872,1.0,1.0,,,,,,,,,
2945,2774180,11780,0.009640164276466304,1.0,1.0,0.019614990290321658,1.0,1.0,,,,,,
2946,2775144,11784,0.01427701091445791,1.0,1.0,,,,,,,,,
2947,2776396,11788,0.014263382947835995,0.75,0.75,,,,,,,,,
2948,2776752,11792,0.021319731615968517,1.0,1.0,,,,,,,,,
2949,2777012,11796,0.023677727693089564,1.0,1.0,,,,,,,,,
2950,2777912,11800,0.010903352694000187,1.0,1.0,,,,,,,,,
2951,2779132,11804,0.012979440880224017,1.0,1.0,,,,,,,,,
2952,2780032,11808,0.01059405799716298,1.0,1.0,,,,,,,,,
2953,2780644,11812,0.016484344989375562,1.0,1.0,0.03337141026380676,0.75,0.75,,,,,,
2954,2781384,11816,0.011953353748235368,1.0,1.0,,,,,,,,,
2955,2781868,11820,0.019048792675320746,1.0,1.0,,,,,,,,,
2956,2782928,11824,0.009888064771386028,1.0,1.0,,,,,,,,,
2957,2784180,11828,0.011846242886184011,1.0,1.0,,,,,,,,,
2958,2785368,11832,0.014836274338118047,1.0,1.0,,,,,,,,,
2959,2786396,11836,0.016009670136913227,1.0,1.0,,,,,,,,,
2960,2787424,11840,0.010179730808480603,1.0,1.0,,,,,,,,,
2961,2788324,11844,0.010835517223369394,1.0,1.0,0.01738176690193019,1.0,1.0,,,,,,
2962,2788616,11848,0.022356841605424334,1.0,1.0,,,,,,,,,
2963,2788908,11852,0.024319263013321688,1.0,1.0,,,,,,,,,
2964,2790160,11856,0.009779284483677932,1.0,1.0,,,,,,,,,
2965,2790452,11860,0.025822194842089505,1.0,1.0,,,,,,,,,
2966,2791448,11864,0.013830216841508128,1.0,1.0,,,,,,,,,
2967,2792700,11868,0.011144651770595773,1.0,1.0,,,,,,,,,
2968,2793216,11872,0.014475668528448298,1.0,1.0,,,,,,,,,
2969,2794468,11876,0.006463064854494919,1.0,1.0,0.013382420172079969,0.75,0.75,,,,,,
2970,2795400,11880,0.010899378572323901,1.0,1.0,,,,,,,,,
2971,2796364,11884,0.010923965361658097,1.0,1.0,,,,,,,,,
2972,2796784,11888,0.021157525627051667,1.0,1.0,,,,,,,,,
2973,2797556,11892,0.011278954144439789,1.0,1.0,,,,,,,,,
2974,2797976,11896,0.02364420011131389,1.0,1.0,,,,,,,,,
2975,2799164,11900,0.011345846225648073,1.0,1.0,,,,,,,,,
2976,2799808,11904,0.012414311656466453,1.0,1.0,,,,,,,,,
2977,2800100,11908,0.02688367045634702,1.0,1.0,0.01993594240838698,0.75,0.75,,,,,,
2978,2801000,11912,0.012508395415389334,1.0,1.0,,,,,,,,,
2979,2802220,11916,0.008072255920698814,1.0,1.0,,,,,,,,,
2980,2803472,11920,0.015188893306919419,1.0,1.0,,,,,,,,,
2981,2803828,11924,0.0241955034462228,1.0,1.0,,,,,,,,,
2982,2804664,11928,0.01566653617261391,1.0,1.0,,,,,,,,,
2983,2805884,11932,0.007658743740418843,1.0,1.0,,,,,,,,,
2984,2806144,11936,0.025729432021961998,1.0,1.0,,,,,,,,,
2985,2807236,11940,0.025652320371635288,1.0,1.0,0.014361263414507747,1.0,1.0,,,,,,
2986,2808168,11944,0.017165437788833768,0.75,0.75,,,,,,,,,
2987,2809132,11948,0.010907418569758647,1.0,1.0,,,,,,,,,
2988,2810032,11952,0.0165702516400188,1.0,1.0,,,,,,,,,
2989,2810836,11956,0.01285075250252403,1.0,1.0,,,,,,,,,
2990,2811864,11960,0.010371857220353747,1.0,1.0,,,,,,,,,
2991,2813276,11964,0.01474389433540001,1.0,1.0,,,,,,,,,
2992,2814400,11968,0.007158461051848105,1.0,1.0,,,,,,,,,
2993,2815588,11972,0.009698871488263722,0.75,0.75,0.016119805940987098,1.0,1.0,,,,,,
2994,2816328,11976,0.009958364626848912,1.0,1.0,,,,,,,,,
2995,2817388,11980,0.01580342050532753,1.0,1.0,,,,,,,,,
2996,2818000,11984,0.020842353092894866,1.0,1.0,,,,,,,,,
2997,2819060,11988,0.017793174972616038,0.75,0.75,,,,,,,,,
2998,2819928,11992,0.012385197418363945,1.0,1.0,,,,,,,,,
2999,2821052,11996,0.008473748685037735,1.0,1.0,,,,,,,,,
3000,2821920,12000,0.015651203257880972,0.75,0.75,,,,,,,,,
3001,2823076,12004,0.013171988324278376,1.0,1.0,0.014603206326735339,1.0,1.0,,,,,,
3002,2823624,12008,0.015086211555475152,1.0,1.0,,,,,,,,,
3003,2824876,12012,0.009491123371399984,1.0,1.0,,,,,,,,,
3004,2825936,12016,0.014051446533261503,1.0,1.0,,,,,,,,,
3005,2826900,12020,0.012957239690002478,1.0,1.0,,,,,,,,,
3006,2828056,12024,0.011533311196588064,1.0,1.0,,,,,,,,,
3007,2829308,12028,0.007206347310415242,1.0,1.0,,,,,,,,,
3008,2830240,12032,0.016161560192855993,1.0,1.0,,,,,,,,,
3009,2831492,12036,0.008505688640994501,1.0,1.0,0.011150392034145317,1.0,1.0,,,,,,
3010,2832456,12040,0.010142665368492166,1.0,1.0,,,,,,,,,
3011,2833676,12044,0.011239799850527359,1.0,1.0,,,,,,,,,
3012,2834800,12048,0.011360086389385548,1.0,1.0,,,,,,,,,
3013,2835156,12052,0.020682552819371782,1.0,1.0,,,,,,,,,
3014,2835512,12056,0.0202438222555396,1.0,1.0,,,,,,,,,
3015,2836700,12060,0.012968034284206415,1.0,1.0,,,,,,,,,
3016,2837664,12064,0.011542742357297964,1.0,1.0,,,,,,,,,
3017,2838628,12068,0.01452059310025349,1.0,1.0,0.018807639614146863,1.0,1.0,,,,,,
3018,2839496,12072,0.010008306234744345,1.0,1.0,,,,,,,,,
3019,2840748,12076,0.011238050693322416,1.0,1.0,,,,,,,,,
3020,2841808,12080,0.018357499880101893,1.0,1.0,,,,,,,,,
3021,2842708,12084,0.012225462781962052,1.0,1.0,,,,,,,,,
3022,2843576,12088,0.011091312068368907,1.0,1.0,,,,,,,,,
3023,2843996,12092,0.020396386446358907,1.0,1.0,,,,,,,,,
3024,2845024,12096,0.011764379498963678,1.0,1.0,,,,,,,,,
3025,2845956,12100,0.011391414595676523,1.0,1.0,0.011349184285840053,1.0,1.0,,,,,,
3026,2847208,12104,0.01172471659257278,1.0,1.0,,,,,,,,,
3027,2848460,12108,0.009408334336099623,1.0,1.0,,,,,,,,,
3028,2848848,12112,0.020491107314034866,1.0,1.0,,,,,,,,,
3029,2850164,12116,0.013089887741447091,1.0,1.0,,,,,,,,,
3030,2851000,12120,0.011754527491962458,1.0,1.0,,,,,,,,,
3031,2851388,12124,0.0264613241420678,1.0,1.0,,,,,,,,,
3032,2852608,12128,0.008555042284152005,1.0,1.0,,,,,,,,,
3033,2854148,12132,0.013269178169630963,1.0,1.0,0.01579460947347881,1.0,1.0,,,,,,
3034,2855112,12136,0.011936980861153834,1.0,1.0,,,,,,,,,
3035,2855852,12140,0.012033952466192906,1.0,1.0,,,,,,,,,
3036,2856816,12144,0.012835929382797548,1.0,1.0,,,,,,,,,
3037,2857748,12148,0.01437034825304142,1.0,1.0,,,,,,,,,
3038,2858968,12152,0.00970180133161971,1.0,1.0,,,,,,,,,
3039,2860252,12156,0.012576698626185151,1.0,1.0,,,,,,,,,
3040,2861344,12160,0.009487324670176685,1.0,1.0,,,,,,,,,
3041,2862212,12164,0.015502589760368626,1.0,1.0,0.014983438612191695,0.75,0.75,,,,,,
3042,2863464,12168,0.008187693161290584,1.0,1.0,,,,,,,,,
3043,2864268,12172,0.015640144162066102,1.0,1.0,,,,,,,,,
3044,2865584,12176,0.015086789406790525,1.0,1.0,,,,,,,,,
3045,2866836,12180,0.006708231296581933,1.0,1.0,,,,,,,,,
3046,2867864,12184,0.010717278451267695,1.0,1.0,,,,,,,,,
3047,2869020,12188,0.011512096881704995,1.0,1.0,,,,,,,,,
3048,2870240,12192,0.00920509410144565,1.0,1.0,,,,,,,,,
3049,2870596,12196,0.020329350087562367,1.0,1.0,0.01236537931863565,1.0,1.0,,,,,,
3050,2871688,12200,0.012480939784663794,1.0,1.0,,,,,,,,,
3051,2872460,12204,0.016463017988256372,0.75,0.75,,,,,,,,,
3052,2873456,12208,0.013538319795575519,1.0,1.0,,,,,,,,,
3053,2874484,12212,0.01211765100490979,1.0,1.0,,,,,,,,,
3054,2874808,12216,0.0176396282512153,1.0,1.0,,,,,,,,,
3055,2876028,12220,0.015388757805851343,1.0,1.0,,,,,,,,,
3056,2876960,12224,0.008107814197677771,1.0,1.0,,,,,,,,,
3057,2878244,12228,0.015988935896977946,1.0,1.0,0.016856741306780883,1.0,1.0,,,,,,
3058,2879144,12232,0.008537706697579894,1.0,1.0,,,,,,,,,
3059,2880076,12236,0.016208198404646663,1.0,1.0,,,,,,,,,
3060,2881008,12240,0.010337365212671737,1.0,1.0,,,,,,,,,
3061,2882228,12244,0.009539543101919734,1.0,1.0,,,,,,,,,
3062,2883480,12248,0.008647643718665577,1.0,1.0,,,,,,,,,
3063,2884476,12252,0.011442782809371893,1.0,1.0,,,,,,,,,
3064,2885600,12256,0.014356267798027279,1.0,1.0,,,,,,,,,
3065,2886756,12260,0.010334312165489875,1.0,1.0,0.03558609777398922,0.75,0.75,,,,,,
3066,2887848,12264,0.008839001344864294,1.0,1.0,,,,,,,,,
3067,2888140,12268,0.0253295470183366,1.0,1.0,,,,,,,,,
3068,2889008,12272,0.013397306439765255,1.0,1.0,,,,,,,,,
3069,2890068,12276,0.011851158036247053,1.0,1.0,,,,,,,,,
3070,2890552,12280,0.020270867384997778,1.0,1.0,,,,,,,,,
3071,2891708,12284,0.01278288033851927,1.0,1.0,,,,,,,,,
3072,2892576,12288,0.01489942229574707,1.0,1.0,,,,,,,,,
3073,2892996,12292,0.015823407040362815,1.0,1.0,0.015057697567156842,1.0,1.0,,,,,,
3074,2893928,12296,0.01369721037864518,1.0,1.0,,,,,,,,,
3075,2894956,12300,0.012080749905754487,1.0,1.0,,,,,,,,,
3076,2895280,12304,0.02082592822183392,1.0,1.0,,,,,,,,,
3077,2896564,12308,0.013741756318703066,1.0,1.0,,,,,,,,,
3078,2896920,12312,0.022118433492201512,1.0,1.0,,,,,,,,,
3079,2897884,12316,0.012617079236813877,1.0,1.0,,,,,,,,,
3080,2898272,12320,0.020409106853686205,0.75,0.75,,,,,,,,,
3081,2899524,12324,0.009062566268053292,1.0,1.0,0.007401779072461251,1.0,1.0,,,,,,
3082,2900584,12328,0.007960277172816615,1.0,1.0,,,,,,,,,
3083,2901804,12332,0.012500129653350164,1.0,1.0,,,,,,,,,
3084,2902672,12336,0.01088619244628755,1.0,1.0,,,,,,,,,
3085,2903956,12340,0.007622131232198385,1.0,1.0,,,,,,,,,
3086,2905336,12344,0.009852747651395771,1.0,1.0,,,,,,,,,
3087,2906300,12348,0.014613332271804514,1.0,1.0,,,,,,,,,
3088,2906560,12352,0.02289597705333861,1.0,1.0,,,,,,,,,
3089,2907748,12356,0.010633700501996078,1.0,1.0,0.025363049106509952,1.0,1.0,,,,,,
3090,2908648,12360,0.012660361118083675,1.0,1.0,,,,,,,,,
3091,2909900,12364,0.009176113783861031,1.0,1.0,,,,,,,,,
3092,2911152,12368,0.01179652930524016,1.0,1.0,,,,,,,,,
3093,2912500,12372,0.0111772123387773,1.0,1.0,,,,,,,,,
3094,2913720,12376,0.0074660506926468966,1.0,1.0,,,,,,,,,
3095,2914876,12380,0.00884663078678429,0.75,0.75,,,,,,,,,
3096,2915936,12384,0.01585217109993058,1.0,1.0,,,,,,,,,
3097,2916292,12388,0.02166322118843296,1.0,1.0,0.013832823813455434,1.0,1.0,,,,,,
3098,2917256,12392,0.01632585489090282,1.0,1.0,,,,,,,,,
3099,2918220,12396,0.008947828544215327,1.0,1.0,,,,,,,,,
3100,2919184,12400,0.01283501822969769,1.0,1.0,,,,,,,,,
3101,2920404,12404,0.011892299901163222,1.0,1.0,,,,,,,,,
3102,2921272,12408,0.010952189306505244,1.0,1.0,,,,,,,,,
3103,2922684,12412,0.018927351677796016,0.75,0.75,,,,,,,,,
3104,2923744,12416,0.01114793886132354,1.0,1.0,,,,,,,,,
3105,2924996,12420,0.01263660678331908,1.0,1.0,0.008780392196201482,1.0,1.0,,,,,,
3106,2925352,12424,0.022870286315056464,1.0,1.0,,,,,,,,,
3107,2926604,12428,0.011698532978825596,1.0,1.0,,,,,,,,,
3108,2927504,12432,0.010893992764069773,1.0,1.0,,,,,,,,,
3109,2928308,12436,0.010103246489953185,1.0,1.0,,,,,,,,,
3110,2929464,12440,0.009116992157767862,1.0,1.0,,,,,,,,,
3111,2930716,12444,0.010215999478551766,1.0,1.0,,,,,,,,,
3112,2931936,12448,0.014449664410396322,1.0,1.0,,,,,,,,,
3113,2933156,12452,0.01285948929167586,1.0,1.0,0.0239595514301382,1.0,1.0,,,,,,
3114,2933576,12456,0.016796382066916242,1.0,1.0,,,,,,,,,
3115,2934380,12460,0.015131458205150829,1.0,1.0,,,,,,,,,
3116,2935408,12464,0.014320902401890372,1.0,1.0,,,,,,,,,
3117,2936276,12468,0.011919673502504542,1.0,1.0,,,,,,,,,
3118,2937528,12472,0.006580250230151472,1.0,1.0,,,,,,,,,
3119,2938780,12476,0.0069302763026935455,1.0,1.0,,,,,,,,,
3120,2939840,12480,0.007605957613244022,1.0,1.0,,,,,,,,,
3121,2941156,12484,0.012057949076345477,1.0,1.0,0.022817447052904335,0.75,0.75,,,,,,
3122,2942184,12488,0.009630108132638995,1.0,1.0,,,,,,,,,
3123,2942956,12492,0.01376299796216456,1.0,1.0,,,,,,,,,
3124,2943472,12496,0.014150064610486198,1.0,1.0,,,,,,,,,
3125,2944692,12500,0.012543752847385877,1.0,1.0,,,,,,,,,
3126,2945688,12504,0.015170305843639582,1.0,1.0,,,,,,,,,
3127,2946780,12508,0.006580363606258288,1.0,1.0,,,,,,,,,
3128,2948032,12512,0.01386699264970996,1.0,1.0,,,,,,,,,
3129,2949284,12516,0.006510040477769186,1.0,1.0,0.020896919304845153,1.0,1.0,,,,,,
3130,2950536,12520,0.013543491995143379,1.0,1.0,,,,,,,,,
3131,2951564,12524,0.008624818456933313,0.75,0.75,,,,,,,,,
3132,2951888,12528,0.02324022187012565,1.0,1.0,,,,,,,,,
3133,2953140,12532,0.008229176560278004,1.0,1.0,,,,,,,,,
3134,2954424,12536,0.012481930913665396,1.0,1.0,,,,,,,,,
3135,2955484,12540,0.010926533420180974,1.0,1.0,,,,,,,,,
3136,2956704,12544,0.01043287266258116,1.0,1.0,,,,,,,,,
3137,2957764,12548,0.01167140964052137,1.0,1.0,0.008535208802931777,1.0,1.0,,,,,,
3138,2958120,12552,0.01939058143825542,1.0,1.0,,,,,,,,,
3139,2959372,12556,0.011811265696944396,1.0,1.0,,,,,,,,,
3140,2960208,12560,0.010228124077921778,1.0,1.0,,,,,,,,,
3141,2960596,12564,0.016374672845586722,1.0,1.0,,,,,,,,,
3142,2960920,12568,0.020259398988563587,1.0,1.0,,,,,,,,,
3143,2961308,12572,0.02302461660164833,1.0,1.0,,,,,,,,,
3144,2962336,12576,0.008056818607055495,1.0,1.0,,,,,,,,,
